Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"Assembly-CSharp.dll!::TitleFlow.Wire()";0.0126;0.0126;0.0126;62046;62046;62046;10;10;0.0126000000163913;0.0126;0.0126;0.0126;3;3;3;3;1;62046;0.0032;0.0059;62046;62046;0
"System.Core.dll!System.Linq::Enumerable.Count()";0.0125;0.0125;0.0125;61925;61925;61925;38;41;0.0125000020489097;0.0125;0.0125;0.0125;40;40;40;40;1;61925;0.0002;0.0009;61925;61925;0
"mscorlib.dll!System::RuntimeType.CreateInstanceSlow()";0.0125;0.0125;0.0143;62095;62095;61925;13;52;0.0268000001087785;0.0134;0.0125;0.0125;3;1;1;2;2;61925;0.0067;0.0125;61925;62095;0
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.SetNormals()";0.0125;0.0059;0.1829;61488;60549;61570;14;16;20.1451001209207;0.01552011;0.0071;0.0182;7542;6;3;24;1298;60314;0.0015;0.1493;60339;60352;0.0067
"mscorlib.dll!System.Collections::Hashtable.set_Item()";0.0125;0.0125;0.0125;61925;61925;61925;40;48;0.0124999992549419;0.0125;0.0125;0.0125;8;8;8;8;1;61925;0.0011;0.002;61925;61925;0
"Physics2D.CircleColliderPrepareShapes";0.01249999;0.0006;0.3316998;61749;60486;60542;7;25;23.9717820086516;0.01625206;0.01059999;0.01619999;159460;106;1;139;1475;60314;0;0.1553;60314;60542;0.01749998
"mscorlib.dll!Microsoft.Win32.SafeHandles::SafeHandleZeroOrMinusOneIsInvalid..ctor()";0.0124;0.0124;0.0124;61925;61925;61925;28;29;0.0123999994248152;0.0124;0.0124;0.0124;6;6;6;6;1;61925;0.0014;0.0026;61925;61925;0
"System.dll!System.ComponentModel::AttributeCollection.get_Item()";0.0124;0.0124;0.0124;61925;61925;61925;40;43;0.0123999994248152;0.0124;0.0124;0.0124;2;2;2;2;1;61925;0.0052;0.0072;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonSerializerInternalWriter.HasFlag()";0.01239999;0.01239999;0.01239999;61925;61925;61925;27;36;0.0123999863862991;0.01239999;0.01239999;0.01239999;188;188;188;188;1;61925;0;0.0001;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine.Profiling::Profiler.EmitFrameMetaData()";0.0123;0.0087;0.067;61314;61409;61871;9;9;29.3907999070361;0.0146954;0.0111;0.0155;8000;4;4;4;2000;60314;0.0008;0.0338;60457;61074;0.015
"System.Core.dll!System.Linq::Lookup`2.Resize()";0.0123;0.0123;0.0123;61925;61925;61925;41;41;0.012300000526011;0.0123;0.0123;0.0123;4;4;4;4;1;61925;0.0014;0.0053;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.CacheCanvas()";0.0123;0.0052;0.8351001;61493;61925;62046;11;27;1.09330005245283;0.06073889;0.0115;0.0185;279;2;1;237;18;60318;0.0028;0.014;62046;60876;0
"System.Core.dll!System.Collections.Generic::LargeArrayBuilder`1.AllocateBuffer()";0.0123;0.0123;0.0123;61925;61925;61925;46;52;0.0122999995946884;0.0123;0.0123;0.0123;15;15;15;15;1;61925;0.0006;0.0015;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInputModule.FindCommonRoot()";0.0122;0.0003;0.0456;60665;60663;62240;10;10;0.346899996366119;0.01825789;0.0004;0.0328;19;1;1;1;19;60341;0.0003;0.0456;60663;62240;0
"UnityEngine.CoreModule.dll!UnityEngine::Component.GetComponentFastPath()";0.0122;0.0011;0.219;61006;62031;61439;6;23;23.2181998034939;0.01445716;0.0084;0.0173;15653;7;1;64;1606;60314;0.0003;0.2105;60317;61439;0.0169
"mscorlib.dll!System::Array.Clear()";0.0122;0.0009999999;0.1226;60659;62313;60538;7;32;26.9347955624107;0.01407987;0.0079;0.0175;69709;33;2;121;1913;60314;0.0001;0.0254;60316;60560;0.0144
"mscorlib.dll!System.Reflection::RuntimeMethodInfo.GetMethodFromHandleInternalType_native()";0.0122;0.0122;0.08989999;62046;62046;61925;16;54;0.102099993266165;0.05105;0.0122;0.0122;144;17;17;127;2;61925;0.0001;0.0038;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Camera.ScreenPointToRay()";0.0121;0.0054;0.1234;60488;62047;62030;5;7;28.356399897486;0.01484628;0.009099999;0.0184;5730;3;3;3;1910;60314;0.0015;0.0414;62047;62030;0.029
"Layout";0.0121;0.0076;0.5755;60889;62047;62046;8;8;28.4580998597667;0.01422905;0.0104;0.0146;2000;1;1;1;2000;60314;0.0076;0.5755;62047;62046;0.0126
"Physics2D.OverlapPointAll";0.0121;0.0006;0.0794;61726;60692;61367;10;21;22.6222999172169;0.01306137;0.0069;0.0172;4155;2;1;5;1732;60314;0.0004;0.0717;60357;61367;0.0137
"Render.OpaqueGeometry";0.0121;0.0038;0.0846;61969;62047;61159;5;5;26.6959998439997;0.013348;0.011;0.0141;2000;1;1;1;2000;60314;0.0038;0.0846;62047;61159;0.0123
"System.Core.dll!System.Linq::Enumerable.Contains()";0.012;0.012;0.012;62046;62046;62046;13;14;0.0120000019669533;0.012;0.012;0.012;30;30;30;30;1;62046;0.0003;0.0014;62046;62046;0
"Assembly-CSharp.dll!::<MoveToPath>d__20.MoveNext()";0.012;0.003;0.1261;61129;60911;60866;5;9;15.0014999320265;0.01127932;0.0043;0.0145;1330;1;1;1;1330;60314;0.003;0.1261;60911;60866;0
"Assembly-CSharp.dll!::EnemySpawner.Contains()";0.012;0.0027;0.3371;61671;60724;60538;8;18;26.041199917905;0.01842972;0.0069;0.0221;5254;3;1;14;1413;60314;0.0018;0.1679;60547;60865;0.0066
"System.dll!System.Collections.Specialized::OrderedDictionary.set_Item()";0.012;0.012;0.012;61925;61925;61925;44;47;0.0120000001043081;0.012;0.012;0.012;2;2;2;2;1;61925;0.0054;0.0066;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.SetMaterialDirty()";0.012;0.0029;0.0826;61925;60771;62046;11;26;0.137200004421175;0.02744;0.003;0.0367;43;3;3;28;5;60428;0.0009;0.0087;60771;60642;0
"mscorlib.dll!System.IO::StringWriter..ctor()";0.012;0.012;0.012;61925;61925;61925;23;26;0.0119999991729856;0.012;0.012;0.012;12;12;12;12;1;61925;0.0007;0.0012;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.GetUnderlineSpecialCharacter()";0.012;0.012;0.012;62046;62046;62046;12;12;0.0119999991729856;0.012;0.012;0.012;5;5;5;5;1;62046;0.0023;0.0026;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::Gradient.SetKeys()";0.0119;0.0054;0.0777;60581;60513;61858;6;25;7.71039985353127;0.01479923;0.0108;0.0158;2892;6;2;16;521;60328;0.0006;0.0201;60485;61858;0
"UnityEngine.InputLegacyModule.dll!UnityEngine::CameraRaycastHelper.RaycastTry2D_Injected()";0.0119;0.0006;0.2226;61817;62242;60416;6;6;27.0601998898201;0.01416764;0.0074;0.0192;1910;1;1;1;1910;60314;0.0006;0.2226;62242;60416;0.0314
"mscorlib.dll!System::Type.get_IsVisible()";0.0119;0.0119;0.0119;61925;61925;61925;44;47;0.0119000002741814;0.0119;0.0119;0.0119;4;4;4;4;1;61925;0.0018;0.0046;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Utilities::ReflectionUtils.GetMemberUnderlyingType()";0.0119;0.0119;0.0119;61925;61925;61925;37;40;0.0119000002741814;0.0119;0.0119;0.0119;20;20;20;20;1;61925;0.0005;0.001;61925;61925;0
"Assembly-CSharp.dll!::TowerWeapon.get_EffectiveTargetPriority()";0.0119;0.001;0.5075999;60940;60345;60865;7;12;22.571200056118;0.01539645;0.0029;0.0216;19620;12;1;39;1466;60315;0.0006;0.329;61009;60865;0.0018
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.get_PropertyContract()";0.01179999;0.01179999;0.01179999;61925;61925;61925;30;35;0.0117999874055386;0.01179999;0.01179999;0.01179999;178;178;178;178;1;61925;0;0.0001;61925;61925;0
"mscorlib.dll!System.Text::UTF8Encoding.GetEncoder()";0.0117;0.0117;0.0117;61925;61925;61925;25;26;0.0117000006139278;0.0117;0.0117;0.0117;6;6;6;6;1;61925;0.0017;0.0021;61925;61925;0
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutEntry.set_style()";0.0117;0.0094;0.0858;60409;61664;61088;8;9;23.5796000389382;0.01361409;0.0107;0.0142;3538;2;2;6;1732;60314;0.0028;0.051;60744;61432;0.0185
"UnityEngine.UI.dll!UnityEngine.UI::CanvasUpdateRegistry.DisableCanvasElementForRebuild()";0.0117;0.0101;0.0432;60431;60428;62046;14;29;0.386499999091029;0.01380357;0.0106;0.0145;75;2;2;17;28;60347;0.0022;0.0137;60771;60392;0
"mscorlib.dll!System.Text::StringBuilder.AppendHelper()";0.0117;0.0117;0.0117;61925;61925;61925;34;34;0.0116999996826053;0.0117;0.0117;0.0117;2;2;2;2;1;61925;0.0056;0.0061;61925;61925;0
"mscorlib.dll!System.Threading::Thread.get_Internal()";0.01169999;0.01169999;0.01169999;61925;61925;61925;39;55;0.0116999875754118;0.01169999;0.01169999;0.01169999;206;206;206;206;1;61925;0;0.0001;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::VertexHelper.AddTriangle()";0.0116;0.0033;0.2348999;61778;61695;61512;15;16;18.1350998017006;0.01397157;0.0068;0.0174;30492;20;8;102;1298;60314;0.0004;0.1316;60314;61512;0.0085
"Newtonsoft.Json.dll!Newtonsoft.Json.Utilities::ReflectionUtils.CanReadMemberValue()";0.0116;0.0116;0.0116;61925;61925;61925;37;40;0.0115999998524785;0.0116;0.0116;0.0116;20;20;20;20;1;61925;0.0005;0.001;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.OnPointerEnter()";0.0116;0.0063;0.0687;62117;62240;60343;12;12;0.218899998348206;0.03648333;0.0072;0.0601;6;1;1;1;6;60343;0.0063;0.0687;62240;60343;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_lossyScale()";0.0116;0.0022;0.1051;61877;62047;60538;6;19;26.4718990796246;0.01323595;0.008599999;0.0158;46072;22;5;58;2000;60314;0.0002;0.0518;60331;61711;0.0126
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_position_Injected()";0.01159999;0.0011;0.1646;61682;62042;61570;6;26;25.8978916171473;0.01495259;0.007499998;0.01769998;159728;67;6;468;1732;60314;0;0.0655;60314;61491;0.006699998
"mscorlib.dll!System.Reflection::MemberInfo.op_Equality()";0.01159999;0.01159999;0.01159999;61925;61925;61925;36;52;0.011599987745285;0.01159999;0.01159999;0.01159999;202;202;202;202;1;61925;0;0.0001;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.AddCharacterToLookupCache()";0.0115;0.0009;0.1819;61039;61967;60538;15;28;25.2822012333199;0.01582115;0.0062;0.0209;28884;13;1;103;1598;60314;0.0005;0.0383;60339;60370;0.0184
"mscorlib.dll!System::SerializableAttribute..ctor()";0.0115;0.0115;0.0115;61925;61925;61925;43;55;0.0115000009536743;0.0115;0.0115;0.0115;56;56;56;56;1;61925;0.0001;0.0004;61925;61925;0
"Assembly-CSharp.dll!::TowerChargeGaugeView.SetFill01()";0.0115;0.0049;0.1649;60772;60996;60538;7;18;20.7122999615967;0.01491166;0.0082;0.0185;3822;2;1;11;1389;60314;0.0021;0.0727;60526;61755;0.012
"Assembly-CSharp.dll!::BuildModeController.Update()";0.0115;0.0069;0.203;62005;60750;60521;4;4;23.5154999042861;0.01357708;0.0088;0.0144;1732;1;1;1;1732;60314;0.0069;0.203;60750;60521;0.0133
"mscorlib.dll!System::RuntimeTypeHandle.GetGenericTypeDefinition_impl()";0.0114;0.0114;0.0114;61925;61925;61925;39;43;0.0114000020548701;0.0114;0.0114;0.0114;24;24;24;24;1;61925;0.0002;0.0017;61925;61925;0
"mscorlib.dll!System.IO::DisableMediaInsertionPrompt.Create()";0.0114;0.0114;0.0114;61925;61925;61925;24;32;0.0114000011235476;0.0114;0.0114;0.0114;18;18;18;18;1;61925;0.0002;0.0013;61925;61925;0
"Physics2D.GetRayIntersectionAll";0.0114;0.0011;0.0957;60557;60370;61367;8;8;23.2333998830291;0.0134142;0.0069;0.0179;1732;1;1;1;1732;60314;0.0011;0.0957;60370;61367;0.028
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerInputModule.CopyFromTo()";0.0113;0.0075;0.09559999;61996;62047;61866;9;9;26.3597999159247;0.01319309;0.0088;0.0147;3996;2;2;2;1998;60314;0.0029;0.0576;60442;61866;0.0177
"Assembly-CSharp.dll!::ScrollImage.Update()";0.0112;0.0057;0.2044;60499;61794;61060;4;4;22.0915999058634;0.01275497;0.0085;0.014;1732;1;1;1;1732;60314;0.0057;0.2044;61794;61060;0.0151
"Newtonsoft.Json.dll!Newtonsoft.Json.Converters::KeyValuePairConverter.CanConvert()";0.0112;0.0112;0.0112;61925;61925;61925;37;40;0.0111999996006489;0.0112;0.0112;0.0112;4;4;4;4;1;61925;0.0018;0.0044;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json::DefaultJsonNameTable.AddEntry()";0.0112;0.0112;0.0112;61925;61925;61925;37;40;0.0111999996006489;0.0112;0.0112;0.0112;17;17;17;17;1;61925;0.0005;0.0015;61925;61925;0
"mscorlib.dll!System.Collections.Generic::GenericEqualityComparer`1.Equals()";0.0112;0.0003;0.1820998;60868;62088;60542;8;32;29.8296853268694;0.01492977;0.0049;0.01889999;152556;61;3;369;1998;60314;0.0001;0.108;60314;62046;0.02019998
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.SetMaterialDirty()";0.0111;0.0075;0.0501;60343;61192;61544;18;28;2.8150999811478;0.01359952;0.0085;0.0158;279;1;1;5;207;60314;0.0059;0.0417;60449;61159;0
"UnityEngine.CoreModule.dll!UnityEngine::Material.HasProperty()";0.0111;0.0014;0.3008;60919;61847;60805;12;15;24.1098981306423;0.01508755;0.006399999;0.0197;57853;26;2;206;1598;60314;0.0002;0.2938;60316;60805;0.01440001
"mscorlib.dll!System::DateTime.ToString()";0.0111;0.0111;0.0111;61925;61925;61925;20;20;0.0110999997705221;0.0111;0.0111;0.0111;1;1;1;1;1;61925;0.0111;0.0111;61925;61925;0
"mscorlib.dll!System::RuntimeType.IsAssignableFrom()";0.0111;0.0111;0.1127;62046;62046;61925;21;54;0.123800029978156;0.06190002;0.0111;0.0111;208;2;2;206;2;61925;0;0.0077;61925;62046;0
"PostLoadSceneStaticLightmapSettings";0.0111;0.0111;0.0111;62046;62046;62046;9;9;0.0110999997705221;0.0111;0.0111;0.0111;1;1;1;1;1;62046;0.0111;0.0111;62046;62046;0
"Unity.TextMeshPro.dll!TMPro::TMP_TextParsingUtilities.IsEmoji()";0.0111;0.0009;0.1855;61183;60819;60538;14;27;24.1616003380623;0.0151199;0.006;0.0204;28884;13;1;103;1598;60314;0.0004;0.0442;60316;60969;0.0147
"mscorlib.dll!::Kernel32.SetThreadErrorMode()";0.0111;0.0111;0.0111;61925;61925;61925;25;33;0.0110999960452318;0.0111;0.0111;0.0111;36;36;36;36;1;61925;0.0001;0.001;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_parent()";0.011;0.0026;0.3317999;61167;62116;62046;9;30;24.3039997760206;0.01544091;0.0055;0.0172;9888;4;2;197;1574;60314;0.0006;0.2402;60353;61244;0.0177
"TMP Compute Text Metrics";0.011;0.001;0.1755;60629;60822;60538;13;15;23.8558017805917;0.01492854;0.0061;0.0204;28889;13;1;103;1598;60314;0.0001;0.0281;60370;61159;0.0135
"UnityEngine.UI.dll!UnityEngine.EventSystems::StandaloneInputModule.GetRawMoveVector()";0.0109;0.0081;0.1079;61104;61482;61875;7;7;27.3486998341978;0.01368804;0.0093;0.0142;1998;1;1;1;1998;60314;0.0081;0.1079;61482;61875;0.0135
"Physics2D.GetRayIntersection";0.0109;0.0001;0.0968;61694;62048;61367;7;7;24.3416998460889;0.01274435;0.0066;0.0177;1910;1;1;1;1910;60314;0.0001;0.0968;62048;61367;0.029
"UnityEngine.IMGUIModule.dll!UnityEngine::GUILayoutGroup.ApplyStyleSettings()";0.0109;0.0089;0.0811;61979;61664;61088;9;10;22.2431999407709;0.01284249;0.0101;0.0134;3538;2;2;6;1732;60314;0.0027;0.0505;60400;61432;0.0172
"mscorlib.dll!System.Collections::Hashtable..ctor()";0.0109;0.0109;0.0109;61925;61925;61925;46;51;0.010899999178946;0.0109;0.0109;0.0109;6;6;6;6;1;61925;0.0013;0.0024;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Material.GetFloatImpl()";0.0108;0.0009999999;0.1893;61158;60815;60538;14;16;23.4653977535199;0.01468423;0.0061;0.0195;57863;26;2;206;1598;60314;0.0002;0.0286;60316;60416;0.0155
"Assembly-CSharp.dll!::MapDirector.IndexOfSharedNode()";0.0108;0.0004;0.0171;60846;60471;60429;8;17;0.221900001575705;0.008876;0.0011;0.013;29;1;1;3;25;60318;0.0004;0.016;60471;60956;0
"UnityEngine.UI.dll!UnityEngine.UI::MaskUtilities.GetRectMaskForClippable()";0.0108;0.0096;0.0509;61493;60815;62046;12;28;0.311600005254149;0.01731111;0.0105;0.0156;58;2;2;12;18;60318;0.0037;0.0118;60642;60349;0
"Physics2D.Rigidbody2D.RecalculateContacts";0.0108;0;0.09369999;61668;60318;60489;6;24;21.510399815008;0.01465286;0.007900001;0.0183;10465;5;1;25;1468;60314;0;0.0538;60318;61284;0.0104
"mscorlib.dll!System.IO::FileStream.Write()";0.0108;0.0108;0.0108;61925;61925;61925;24;25;0.0108000002801418;0.0108;0.0108;0.0108;6;6;6;6;1;61925;0.0015;0.0022;61925;61925;0
"System.Core.dll!System.Linq::EnumerableSorter`2.CompareAnyKeys()";0.0108;0.0108;0.0108;61925;61925;61925;47;50;0.0108000002801418;0.0108;0.0108;0.0108;36;36;36;36;1;61925;0.0002;0.0011;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::Image.<set_sprite>g__ResetAlphaHitThresholdIfNeeded|11_0()";0.0108;0.0108;0.0108;61925;61925;61925;19;19;0.0108000002801418;0.0108;0.0108;0.0108;1;1;1;1;1;61925;0.0108;0.0108;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI.CoroutineTween::ColorTween.AddOnChangedCallback()";0.0108;0.008;0.0281;62041;61794;60429;17;32;0.744199992157519;0.01162812;0.0094;0.0119;71;1;1;4;64;60318;0.0048;0.0183;60524;60704;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonWriter.Peek()";0.01079999;0.01079999;0.01079999;61925;61925;61925;29;40;0.0107999891042709;0.01079999;0.01079999;0.01079999;167;167;167;167;1;61925;0;0.0001;61925;61925;0
"UnityEngine.UIModule.dll!UnityEngine::CanvasRenderer.get_absoluteDepth()";0.0107;0.003599999;0.1691001;60899;62200;61266;12;19;23.8690012390725;0.01250341;0.008299998;0.01330001;50169;26;13;41;1909;60314;0.0002;0.1558;60314;61801;0.017
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.GetPixelAdjustedRect()";0.0107;0.0052;0.1488;61241;61396;61570;15;16;16.7698998707347;0.0129198;0.0064;0.0153;2514;2;1;8;1298;60314;0.0042;0.0586;61505;61074;0.0059
"Assembly-CSharp.dll!::Pathfinder.OnTriggerEnter2D()";0.0107;0.0037;0.041;60494;60573;61189;7;7;0.468099998077378;0.01265135;0.0046;0.0188;39;1;1;2;37;60411;0.0037;0.041;60573;61189;0
"UnityEngine.UI.dll!::<Start>d__2.MoveNext()";0.0107;0.0063;0.0332;60733;60390;60349;5;31;1.87579998746514;0.01202436;0.0086;0.0138;162;1;1;3;156;60318;0.0063;0.031;60390;60704;0
"Assembly-CSharp.dll!::EndRunPresenter.EnsureBuilt()";0.0107;0.0107;0.0107;61925;61925;61925;19;19;0.0106999995186925;0.0107;0.0107;0.0107;1;1;1;1;1;61925;0.0107;0.0107;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.InsertNewLine()";0.0107;0.0107;0.0107;61925;61925;61925;17;18;0.0106999995186925;0.0107;0.0107;0.0107;3;3;3;3;1;61925;0.0024;0.0056;61925;61925;0
"Assembly-CSharp.dll!::PlayerService.remove_OnDamaged()";0.0107;0.0107;0.0107;62046;62046;62046;11;11;0.0106999995186925;0.0107;0.0107;0.0107;1;1;1;1;1;62046;0.0107;0.0107;62046;62046;0
"UnityEngine.UIModule.dll!UnityEngine::Canvas.SendPreWillRenderCanvases()";0.0107;0.0077;0.2102;62310;60750;61895;5;5;25.4638998704031;0.01273195;0.0095;0.013;2000;1;1;1;2000;60314;0.0077;0.2102;60750;61895;0.0103
"mscorlib.dll!System.Collections.Generic::ValueListBuilder`1.Append()";0.01069999;0.01069999;0.01069999;61925;61925;61925;27;35;0.0106999892741442;0.01069999;0.01069999;0.01069999;202;202;202;202;1;61925;0;0.0001;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonTextWriter.WriteEnd()";0.0106;0.0106;0.0106;61925;61925;61925;31;37;0.0106000024825335;0.0106;0.0106;0.0106;31;31;31;31;1;61925;0.0002;0.0005;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Object.set_name()";0.0106;0.0106;0.0106;62046;62046;62046;10;10;0.0106000006198883;0.0106;0.0106;0.0106;5;5;5;5;1;62046;0.0016;0.0038;62046;62046;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.UpdateMaterial()";0.0106;0.0071;0.0489;60830;61192;61544;19;29;2.72009999724105;0.01314058;0.0081;0.0151;279;1;1;5;207;60314;0.0059;0.0406;60449;61159;0
"UnityEngine.UI.dll!UnityEngine.UI::Slider.UpdateCachedReferences()";0.0106;0.0102;0.0295;61373;60318;60429;16;21;0.199400002136827;0.01329333;0.0103;0.0113;19;1;1;3;15;60318;0.0093;0.0131;60429;60349;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutRebuilder.ValidController()";0.0106;0.0035;0.2702999;61501;60578;62046;9;30;23.5327997335698;0.01765401;0.0057;0.0205;4595;2;1;76;1333;60314;0.0029;0.1539;60429;60403;0.0348
"Assembly-CSharp.dll!::Projectile.OnTriggerEnter2D()";0.0106;0.0032;2.7259;61782;60514;60524;7;7;48.8244999067392;0.1298524;0.0058;0.0329;1350;2;1;27;376;60314;0.003;2.3419;60546;60429;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.CreateMemberValueProvider()";0.0106;0.0106;0.0106;61925;61925;61925;37;40;0.0105999996885657;0.0106;0.0106;0.0106;20;20;20;20;1;61925;0.0004;0.0012;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::Image.<set_sprite>g__SpriteSupportsAlphaHitTest|11_1()";0.0106;0.0106;0.0106;61925;61925;61925;20;20;0.0105999996885657;0.0106;0.0106;0.0106;1;1;1;1;1;61925;0.0106;0.0106;61925;61925;0
"mscorlib.dll!System.Collections.Generic::Dictionary`2.TryInsert()";0.0105;0.0005;0.4486002;60848;61863;62046;9;51;23.6451962937717;0.0144178;0.005299999;0.01849999;49978;24;1;334;1640;60314;0.0001;0.0768;60314;62046;0.0135
"UnityEngine.CoreModule.dll!UnityEngine::Sprite.CreateSprite()";0.0105;0.0105;0.0135;61165;61165;61686;19;19;0.0240000002086163;0.012;0.0105;0.0105;2;1;1;1;2;61165;0.0105;0.0135;61165;61686;0
"System.dll!System.ComponentModel::TypeDescriptor.GetNodeForBaseType()";0.0105;0.0105;0.0105;61925;61925;61925;40;47;0.010499999858439;0.0105;0.0105;0.0105;4;4;4;4;1;61925;0.002;0.003;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.ValidateEnvMapProperty()";0.0105;0.0105;0.0105;62046;62046;62046;11;11;0.010499999858439;0.0105;0.0105;0.0105;5;5;5;5;1;62046;0.0018;0.003;62046;62046;0
"RenderForwardOpaque.Render";0.0104;0.0027;0.0768;61146;62047;61159;6;6;22.5186998860445;0.01125935;0.0094;0.0119;2000;1;1;1;2000;60314;0.0027;0.0768;62047;61159;0.0107
"System.dll!System.Collections.Specialized::OrderedDictionary.Contains()";0.0104;0.0104;0.0104;61925;61925;61925;44;47;0.0104000000283122;0.0104;0.0104;0.0104;2;2;2;2;1;61925;0.0041;0.0063;61925;61925;0
"mscorlib.dll!System.Collections.Generic::List`1.IndexOf()";0.0104;0.002;0.8385;61204;61373;61154;7;41;38.9824995603412;0.02707118;0.0055;0.0295;6879;3;1;64;1440;60314;0.0004;0.1541;60398;60504;0.1358
"UnityEngine.UI.dll!UnityEngine.UI::CanvasScaler.Canvas_preWillRenderCanvases()";0.0103;0.0073;0.2095;61083;60750;61895;6;6;24.5102998618968;0.01225515;0.0091;0.0125;2000;1;1;1;2000;60314;0.0073;0.2095;60750;61895;0.01
"UnityEngine.Physics2DModule.dll!UnityEngine::Collider2D.get_attachedRigidbody()";0.0103;0.0017;0.3249;61774;60750;60673;7;19;15.9763997464906;0.01254035;0.0064;0.0148;11127;9;2;19;1274;60314;0.0004;0.3101;60331;60673;0.008099999
"System.Core.dll!System.Linq::EnumerableSorter`1.ComputeMap()";0.0103;0.0103;0.0103;61925;61925;61925;40;43;0.0103000001981854;0.0103;0.0103;0.0103;2;2;2;2;1;61925;0.0026;0.0077;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_parentInternal()";0.0103;0.0022;0.3060999;61487;62251;62046;10;31;22.6618997585028;0.01439765;0.005;0.016;9888;4;2;197;1574;60314;0.0005;0.2397;60353;61244;0.015
"UnityEngine.CoreModule.dll!UnityEngine::Material.SetFloat()";0.0103;0.0103;0.0103;62046;62046;62046;14;14;0.0102999992668629;0.0103;0.0103;0.0103;15;15;15;15;1;62046;0.0004;0.0025;62046;62046;0
"Assembly-CSharp.dll!::ChainLightning.ApplyLiveJitter()";0.0102;0.0067;0.0708;61058;60363;61512;6;22;5.06799997529015;0.01267;0.0093;0.0127;400;1;1;1;400;60363;0.0067;0.0708;60363;61512;0
"Assembly-CSharp.dll!::BombProjectile.GetAimPosition()";0.0102;0.0003;0.2189;61283;60431;61439;5;5;6.45609997588326;0.01256051;0.0081;0.0137;576;1;1;3;514;60314;0.0003;0.2189;60431;61439;0
"PrepareSceneNodesCombineJob";0.0102;0.0004;0.0546;61655;62154;61865;9;9;7.78179996047402;0.01006701;0.0088;0.011;773;1;1;1;773;60315;0.0004;0.0546;62154;61865;0.0055
